,Artist and Title,Wks,T10,Pk,(x?),PkStreams,Total,Region
6611,"Nina Nesbitt - Oh Holy Night - Recorded at Metropolis Studios, London",1,,174,,8083,8083,Slovakia
6612,League of Legends - Phoenix,1,,193,,8083,8083,Slovakia
6613,Fetty Wap - RGF Island,4,,63,,2492,8082,Slovakia
6614,Fifth Harmony - The Life,5,,110,,1947,8076,Slovakia
6615,Smack - Crunk Jackpot,1,,174,,8057,8057,Slovakia
6616,Tiësto - God Is A Dancer,1,,180,,8057,8057,Slovakia
6617,ZAYN - iT's YoU,4,,86,,2247,8055,Slovakia
6618,Don Diablo - Cutting Shapes,4,,111,,2662,8053,Slovakia
6619,Majk Spirit - Samurai,2,,172,,4498,8028,Slovakia
6620,Major Lazer - Que Calor,1,,186,,8013,8013,Slovakia
6621,Harry Styles - Woman,2,,80,,4593,8009,Slovakia
6622,Gleb - Park 821,2,,85,,5161,8004,Slovakia
6623,Majk Spirit - Karel,1,,113,,7989,7989,Slovakia
6624,pewdiepie - Congratulations,1,,141,,7986,7986,Slovakia
6625,Kendrick Lamar - The Heart Part 4,2,,71,,5324,7984,Slovakia
6626,Zara Larsson - Only You,3,,175,,2811,7984,Slovakia
6627,6ix9ine - FEEFA,1,,147,,7981,7981,Slovakia
6628,Ariana Grande - R.E.M,1,,74,,7978,7978,Slovakia
6629,The Wombats - Greek Tragedy,4,,60,,2540,7974,Slovakia
6630,Pell - Eleven:11,5,,78,,1912,7963,Slovakia
6631,Lana Del Rey - California,1,,188,,7949,7949,Slovakia
6632,Arctic Monkeys - One Point Perspective,1,,73,,7935,7935,Slovakia
6633,Miley Cyrus - We Can't Stop,7,,33,,1502,7931,Slovakia
6634,Harry Styles - Only Angel,2,,85,,4453,7925,Slovakia
6635,Yzomandias - Hcb,2,,87,,5075,7915,Slovakia
6636,Calin - Děvče v první řadě,1,,148,,7913,7913,Slovakia
6637,Karel Gott - Stále Mlád,1,,190,,7891,7891,Slovakia
6638,Travis Scott - COFFEE BEAN,1,,89,,7891,7891,Slovakia
6639,Shawn Mendes - Particular Taste,1,,77,,7887,7887,Slovakia
6640,Drake - Can’t Take A Joke,1,,81,,7886,7886,Slovakia
6641,Young Thug - Bad Bad Bad,1,,152,,7879,7879,Slovakia
6642,CA$HANOVA BULHAR - Kariéra neni,1,,188,,7878,7878,Slovakia
6643,Bruno Mars - When I Was Your Man,7,,124,,1582,7863,Slovakia
6644,Jessie Ware - Say You Love Me,5,,59,,2027,7845,Slovakia
6645,Big Sean - No Favors,2,,82,,4528,7836,Slovakia
6646,Logic - Icy,1,,108,,7835,7835,Slovakia
6647,BTS - IDOL,1,,70,,7833,7833,Slovakia
6648,Herve Pagez - Spicy - with Diplo & Charli XCX,1,,191,,7828,7828,Slovakia
6649,Lady Gaga - John Wayne,3,,86,,3205,7827,Slovakia
6650,XXXTENTACION - difference (interlude),1,,175,,7804,7804,Slovakia
6651,Eminem - Chloraseptic,1,,87,,7803,7803,Slovakia
6652,Louis Tomlinson - Miss You,1,,68,,7799,7799,Slovakia
6653,Glades - Drive,5,,126,,1794,7797,Slovakia
6654,Shawn Mendes - Because I Had You,1,,78,,7797,7797,Slovakia
6655,Lvcas Dope - Wannabe,1,,104,,7786,7786,Slovakia
6656,Red Hot Chili Peppers - Under the Bridge,5,,149,,1705,7783,Slovakia
6657,Harry Styles - From the Dining Table,2,,86,,4449,7780,Slovakia
6658,Gwen Stefani - Used To Love You,5,,119,,1776,7763,Slovakia
6659,Shawn Mendes - Perfectly Wrong,1,,79,,7762,7762,Slovakia
6660,Omarion - I'm Up,4,,90,,2058,7762,Slovakia
6661,Carly Rae Jepsen - Last Christmas,3,,52,,3918,7750,Slovakia
6662,ScHoolboy Q - Numb Numb Juice,1,,140,,7736,7736,Slovakia
6663,LUISA - Príliš dlho,1,,197,,7733,7733,Slovakia
6664,Lil Peep - Sunlight On Your Skin - Bonus Track,1,,132,,7710,7710,Slovakia
6665,Little Mix - Strip,1,,125,,7694,7694,Slovakia
6666,ZAYN - BeFoUr,3,,62,,3314,7693,Slovakia
6667,Yzomandias - Ze Dna a Zhora,1,,196,,7692,7692,Slovakia
6668,Marcus & Martinus - Make You Believe In Love,1,,55,,7685,7685,Slovakia
6669,Samey - V Dialke Vidim Svietit Sidlisko,1,,79,,7682,7682,Slovakia
6670,Lil Baby - Drip Too Hard,1,,96,,7663,7663,Slovakia
6671,Justin Bieber - Backpack,4,,54,,2409,7663,Slovakia
6672,Drake - Madiba Riddim,2,,104,,4391,7663,Slovakia
6673,Yzomandias - Screwed Křupan,1,,200,,7650,7650,Slovakia
6674,Rae Sremmurd - Perplexing Pegasus,2,,104,,4277,7619,Slovakia
6675,Kwabs - Walk,6,,105,,1430,7616,Slovakia
6676,Drake - Behind Barz - Bonus,1,,199,,7597,7597,Slovakia
6677,Lil Peep - Problems,2,,123,,4335,7595,Slovakia
6678,Linkin Park - Halfway Right,2,,122,,4570,7592,Slovakia
6679,Drake - 4422,2,,102,,4431,7588,Slovakia
6680,Ed Sheeran - One,6,,130,,2304,7588,Slovakia
6681,Eminem - Revival (Interlude),1,,89,,7587,7587,Slovakia
6682,Bring Me The Horizon - mother tongue,1,,161,,7587,7587,Slovakia
6683,A$AP Rocky - Buck Shots,1,,83,,7585,7585,Slovakia
6684,mgk - Glass House,1,,168,,7570,7570,Slovakia
6685,21 Savage - all my friends,1,,191,,7570,7570,Slovakia
6686,A$AP Rocky - CALLDROPS,1,,85,,7560,7560,Slovakia
6687,Tyga - Haute,1,,189,,7541,7541,Slovakia
6688,Shawn Mendes - Don't Be A Fool,3,,78,,3624,7525,Slovakia
6689,Robin Schulz - Show Me Love,5,,147,,1655,7510,Slovakia
6690,Taylor Swift - I Forgot That You Existed,1,,150,,7505,7505,Slovakia
6691,FLETCHER - War Paint (Young Bombs Remix),5,,106,,1793,7504,Slovakia
6692,Kali - Sú Dni,2,,114,,4070,7497,Slovakia
6693,James Bay - Peer Pressure,1,,164,,7497,7497,Slovakia
6694,Polo G - Pop Out,1,,192,,7481,7481,Slovakia
6695,La La Land Cast - Another Day Of Sun,3,,168,,2576,7476,Slovakia
6696,Fobia Kid - Figaro,1,,184,,7470,7470,Slovakia
6697,Troye Sivan - YOUTH - Gryffin Remix,5,,144,,1670,7466,Slovakia
6698,Lil Pump - Drop Out,1,,167,,7449,7449,Slovakia
6699,Sam Smith - Latch - Acoustic,6,,91,,1404,7443,Slovakia
6700,LÉON - Tired of Talking,5,,107,,1969,7422,Slovakia
6701,H16 - Jetpack,3,,159,,2592,7420,Slovakia
6702,Logic - Confessions of a Dangerous Mind,1,,156,,7411,7411,Slovakia
6703,Sia - Heaven Can Wait,1,,168,,7410,7410,Slovakia
6704,Travie McCoy - Golden,4,,68,,2170,7409,Slovakia
6705,Lil Skies - Bad Girls,1,,157,,7390,7390,Slovakia
6706,Olly Murs - Up,5,,89,,1649,7389,Slovakia
6707,Stargate - Waterfall,2,,115,,4034,7388,Slovakia
6708,Anthem Lights - Top of the World,6,,94,,1516,7372,Slovakia
6709,Rammstein - HALLOMANN,1,,179,,7369,7369,Slovakia
6710,STEIN27 - Berlin,1,,132,,7367,7367,Slovakia
6711,LISTENBEE - Save Me,4,,66,,2109,7365,Slovakia
6712,"Tyler, The Creator - PUPPET",1,,180,,7349,7349,Slovakia
6713,Fifth Harmony - Write On Me,4,,93,,2158,7349,Slovakia
6714,Karlo - Faya,1,,158,,7349,7349,Slovakia
6715,The Clash - Should I Stay or Should I Go - Remastered,2,,172,,3689,7345,Slovakia
6716,Alvaro Soler - El Mismo Sol,6,,144,,1485,7340,Slovakia
6717,H16 - Dokonalý,3,,181,,2657,7334,Slovakia
6718,Gorillaz - Saturnz Barz,2,,100,,3825,7334,Slovakia
6719,Kali - Už To Nemá Význam,2,,118,,4017,7329,Slovakia
6720,Fobia Kid - Ty Brďo,1,,171,,7328,7328,Slovakia
6721,Macklemore - Ain't Gonna Die Tonight,2,,100,,4394,7325,Slovakia
6722,ZAYN - A Whole New World (End Title),1,,186,,7316,7316,Slovakia
6723,Nicki Minaj - Barbie Tingz,1,,87,,7312,7312,Slovakia
6724,Eminem - Framed,1,,93,,7289,7289,Slovakia
6725,Shawn Mendes - Queen,1,,93,,7269,7269,Slovakia
6726,mgk - Candy,1,,194,,7268,7268,Slovakia
6727,Samey - 1,1,,85,,7252,7252,Slovakia
6728,Bruno Mars - Versace On The Floor (Bruno Mars vs. David Guetta),2,,139,,3735,7246,Slovakia
6729,Arctic Monkeys - Tranquility Base Hotel & Casino,1,,90,,7226,7226,Slovakia
6730,Shawn Mendes - Why,1,,94,,7221,7221,Slovakia
6731,Troye Sivan - Bloom,1,,101,,7221,7221,Slovakia
6732,Richard Muller - Julia Roberts,3,,109,,2460,7221,Slovakia
6733,A-Trak - We All Fall Down,4,,85,,2036,7207,Slovakia
6734,Icona Pop - Emergency,6,,128,,1272,7189,Slovakia
6735,GIMS - Hola Señorita,1,,183,,7184,7184,Slovakia
6736,David Guetta - Stay (Don't Go Away),1,,142,,7177,7177,Slovakia
6737,Juice WRLD - Empty,1,,162,,7154,7154,Slovakia
6738,Pitbull - We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song],4,,42,,1944,7145,Slovakia
6739,TKX - Tenax,2,,139,,3655,7140,Slovakia
6740,Lvcas Dope - Hate,1,,124,,7127,7127,Slovakia
6741,Anderson .Paak - Tints,1,,119,,7110,7110,Slovakia
6742,Sech - Otro Trago,1,,197,,7084,7084,Slovakia
6743,Justin Bieber - Been You,3,,70,,3374,7069,Slovakia
6744,Eminem - Nowhere Fast,1,,102,,7068,7068,Slovakia
6745,Hasan - Sunday,1,,180,,7060,7060,Slovakia
6746,Kanye West - Waves,4,,96,,2219,7050,Slovakia
6747,Martin Garrix - These Are The Times,1,,198,,7050,7050,Slovakia
6748,Black Coast - Trndsttr,4,,98,,2059,7032,Slovakia
6749,"Tyler, The Creator - GONE, GONE / THANK YOU",1,,196,,7022,7022,Slovakia
6750,The Weeknd - Can't Feel My Face - Martin Garrix Remix,5,,136,,1552,7019,Slovakia
6751,A$AP Rocky - Distorted Records,1,,107,,6990,6990,Slovakia
6752,Charles Perry - Stranger To Love,3,,53,,2699,6989,Slovakia
6753,6ix9ine - DUMMY,1,,179,,6987,6987,Slovakia
6754,Ariana Grande - raindrops (an angel cried),1,,84,,6980,6980,Slovakia
6755,KIDS SEE GHOSTS - Kids See Ghosts,1,,95,,6969,6969,Slovakia
6756,Halsey - Eyes Closed,2,,99,,3638,6953,Slovakia
6757,Daddy Yankee - Con Calma - Remix,1,,171,,6919,6919,Slovakia
6758,ZAYN - sHe,2,,47,,4818,6915,Slovakia
6759,MØ - Drum,2,,63,,4160,6912,Slovakia
6760,Pil C - V Aute,2,,81,,4154,6881,Slovakia
6761,Stormzy - Vossi Bop,1,,174,,6873,6873,Slovakia
6762,Skylar Grey - I Know You,4,,76,,1994,6856,Slovakia
6763,Rita Ora - Poison,4,,52,,2910,6850,Slovakia
6764,Clean Bandit - Baby,1,,128,,6849,6849,Slovakia
6765,Hasan - Gravitace,1,,191,,6843,6843,Slovakia
6766,TKX - Ecstasy Money,1,,176,,6825,6825,Slovakia
6767,Drake - Sandra’s Rose,1,,100,,6819,6819,Slovakia
6768,Samey - Smrt Je Len Dalsie Dobrodruzstvo (Outro),1,,92,,6795,6795,Slovakia
6769,Sia - Never Give Up,3,,160,,2373,6784,Slovakia
6770,Rae Sremmurd - No Type,6,,108,,1247,6766,Slovakia
6771,Slipknot - Birth Of The Cruel,1,,200,,6749,6749,Slovakia
6772,99 Souls - The Girl Is Mine feat. Destiny's Child & Brandy,4,,108,,2181,6746,Slovakia
6773,Shaggy - I Need Your Love,6,,149,,1195,6742,Slovakia
6774,Michael Bublé - Blue Christmas,4,,99,,2635,6736,Slovakia
6775,Pil C - V Tom Meste,2,,83,,4147,6733,Slovakia
6776,Rain Man - Bring Back the Summer,4,,111,,2170,6733,Slovakia
6777,Ultrazvuk - Postráž mi Emmu,1,,188,,6715,6715,Slovakia
6778,Foo Fighters - Run,2,,139,,3455,6711,Slovakia
6779,Margaret - What You Do,2,,170,,3450,6710,Slovakia
6780,Fobia Kid - Av Maria,1,,137,,6701,6701,Slovakia
6781,J. Cole - Motiv8,1,,120,,6699,6699,Slovakia
6782,Don Diablo - Survive,1,,107,,6692,6692,Slovakia
6783,Trippie Redd - Topanga,1,,152,,6681,6681,Slovakia
6784,KIDS SEE GHOSTS - Cudi Montage,1,,103,,6673,6673,Slovakia
6785,Birdy - Skinny Love,6,,184,,1222,6669,Slovakia
6786,P!nk - Whatever You Want,2,,148,,3472,6666,Slovakia
6787,J. Cole - ATM,1,,122,,6613,6613,Slovakia
6788,Susie Suh - Here with Me,6,,116,,1147,6610,Slovakia
6789,Arctic Monkeys - American Sports,1,,108,,6587,6587,Slovakia
6790,Martin Garrix - Dreamer,1,,135,,6586,6586,Slovakia
6791,SpecialBeatz - Proudy,1,,115,,6585,6585,Slovakia
6792,Us The Duo - Shake It Off,4,,73,,1797,6580,Slovakia
6793,A$AP Rocky - Gunz N Butter,1,,119,,6564,6564,Slovakia
6794,Ellie Goulding - Lost And Found,4,,103,,1794,6554,Slovakia
6795,BTS - The Truth Untold,1,,103,,6548,6548,Slovakia
6796,Drake - Summer Games,1,,112,,6547,6547,Slovakia
6797,Fobia Kid - Garáž,1,,143,,6539,6539,Slovakia
6798,6ix9ine - CHOCOLATÉ,1,,92,,6532,6532,Slovakia
6799,Moja Rec - Všetko Ok,4,,116,,1848,6532,Slovakia
6800,Shawn Mendes - Patience,2,,63,,4481,6529,Slovakia
6801,Don Diablo - Take Her Place,2,,171,,3274,6517,Slovakia
6802,Eminem - Heat,1,,116,,6483,6483,Slovakia
6803,Shawn Mendes - When You're Ready,1,,124,,6478,6478,Slovakia
6804,Florence + The Machine - What Kind Of Man,5,,91,,1617,6466,Slovakia
6805,Lil Pump - Multi Millionaire,1,,135,,6455,6455,Slovakia
6806,Lvcas Dope - Broke,1,,146,,6434,6434,Slovakia
6807,Karlo - Mariachi,2,,124,,3762,6425,Slovakia
6808,Foals - Mountain At My Gates,5,,135,,1441,6420,Slovakia
6809,Mac Miller - Ladders,1,,106,,6414,6414,Slovakia
6810,Tiësto - Carry You Home,2,,181,,3221,6408,Slovakia
6811,Becky G - Break a Sweat,4,,92,,1732,6400,Slovakia
6812,Kali - Pušťam Ťa,2,,146,,3371,6391,Slovakia
6813,Karlo - Joystick,2,,133,,3609,6386,Slovakia
6814,A$AP Rocky - Everyday,6,,156,,1112,6380,Slovakia
6815,Iggy Azalea - Started,1,,196,,6374,6374,Slovakia
6816,Sigala - Say You Do,4,,112,,1906,6373,Slovakia
6817,Bing Crosby - White Christmas,2,,70,,4627,6370,Slovakia
6818,MKTO - American Dream,4,,65,,1790,6358,Slovakia
6819,LYSA - Beats And Battle Drums,2,,138,,3259,6338,Slovakia
6820,Adele - Set Fire to the Rain,5,,160,,1319,6338,Slovakia
6821,Eminem - Castle,1,,121,,6335,6335,Slovakia
6822,Future - Mask Off - Remix,2,,153,,3342,6322,Slovakia
6823,Fobia Kid - Ahoj,1,,151,,6321,6321,Slovakia
6824,Karlo - WooHoo,2,,157,,3198,6320,Slovakia
6825,Lvcas Dope - 1000x,1,,152,,6319,6319,Slovakia
6826,Ariana Grande - successful,1,,105,,6309,6309,Slovakia
6827,Bastille - Of The Night,4,,37,,1914,6306,Slovakia
6828,Rihanna - Work - R3hab Remix,4,,146,,1789,6302,Slovakia
6829,Eminem - In Your Head,1,,122,,6302,6302,Slovakia
6830,Ariana Grande - goodnight n go,1,,106,,6299,6299,Slovakia
6831,Eminem - Offended,1,,123,,6294,6294,Slovakia
6832,Sigma - Find Me,3,,135,,2202,6272,Slovakia
6833,ROSALÍA - Con Altura,1,,199,,6267,6267,Slovakia
6834,Kungs - Don't You Know,4,,147,,1787,6245,Slovakia
6835,Fobia Kid - Ríbezľak,1,,157,,6237,6237,Slovakia
6836,Arctic Monkeys - Golden Trunks,1,,115,,6206,6206,Slovakia
6837,Kanye West - Wolves,4,,123,,1831,6198,Slovakia
6838,Drake - Energy,4,,83,,1857,6190,Slovakia
6839,Jonas Blue - We Could Go Back,2,,171,,3151,6185,Slovakia
6840,Pil C - Die Hard,2,,91,,3818,6145,Slovakia
6841,Frank Ocean - Chanel,2,,153,,3225,6133,Slovakia
6842,Shawn Mendes - Something Big,4,,69,,1991,6126,Slovakia
6843,Drake - Now & Forever,2,,27,,4342,6115,Slovakia
6844,Rod Stewart - Da Ya Think I'm Sexy,2,,141,,3421,6113,Slovakia
6845,Metro Boomin - No More,1,,150,,6111,6111,Slovakia
6846,Fobia Kid - Bublifuk,1,,162,,6105,6105,Slovakia
6847,Michael Bublé - Have Yourself a Merry Little Christmas,4,,117,,2359,6103,Slovakia
6848,Ed Sheeran - Shape of You,2,,121,,3394,6095,Slovakia
6849,Zara Larsson - So Good,2,,113,,3579,6085,Slovakia
6850,Fleetwood Mac - The Chain - 2004 Remaster,2,,127,,3142,6084,Slovakia
6851,Fences - Arrows,3,,49,,2211,6081,Slovakia
6852,Wilkinson - Afterglow,1,,113,,6071,6071,Slovakia
6853,Drake - Jaded,1,,129,,6061,6061,Slovakia
6854,Ariana Grande - blazed,1,,107,,6049,6049,Slovakia
6855,Mr. Probz - Nothing Really Matters,5,,103,,1332,6032,Slovakia
6856,Davai - Replay,2,,173,,3080,6026,Slovakia
6857,Gorillaz - Ascension,2,,136,,3172,6016,Slovakia
6858,Eminem - Need Me,1,,128,,6013,6013,Slovakia
6859,Various Artists - Today's Top Hits Intro,4,,83,,1770,6008,Slovakia
6860,The 1975 - Give Yourself A Try,1,,121,,6005,6005,Slovakia
6861,Fobia Kid - Exit,1,,166,,6002,6002,Slovakia
6862,"Radikal Chef - Vela ginu, rano hlad",1,,131,,6000,6000,Slovakia
6863,Nik Tendo - Nekonečný příběh,1,,132,,5999,5999,Slovakia
6864,Ariana Grande - pete davidson,1,,110,,5988,5988,Slovakia
6865,Lost Frequencies - What Is Love 2016,3,,132,,2313,5978,Slovakia
6866,Slipknot - All Out Life,1,,154,,5975,5975,Slovakia
6867,Kane Brown - What Ifs,2,,182,,2991,5971,Slovakia
6868,Sigma - Coming Home,4,,105,,1990,5969,Slovakia
6869,Annie Lennox - I Put A Spell On You (Fifty Shades of Grey),4,,82,,1899,5966,Slovakia
6870,BLACKPINK - DDU-DU DDU-DU,1,,127,,5941,5941,Slovakia
6871,Eleni Foureira - Fuego,1,,122,,5940,5940,Slovakia
6872,Shawn Mendes - Ruin,3,,93,,2948,5937,Slovakia
6873,Chris Brown - Fine By Me,4,,133,,1687,5935,Slovakia
6874,Metro Boomin - Overdue,1,,158,,5926,5926,Slovakia
6875,"Emerson, Lake & Palmer - I Believe In Father Christmas",2,,159,,3152,5899,Slovakia
6876,Electric Light Orchestra - Mr. Blue Sky,2,,143,,3092,5897,Slovakia
6877,Lil Wayne - Dedicate,1,,136,,5890,5890,Slovakia
6878,Pitbull - Messin' Around,4,,145,,1518,5887,Slovakia
6879,Gorillaz - Let Me Out,2,,157,,3084,5879,Slovakia
6880,Ed Sheeran - Give Me Love,2,,121,,3187,5865,Slovakia
6881,Dido - Christmas Day,2,,160,,3122,5856,Slovakia
6882,Drake - After Dark,1,,137,,5853,5853,Slovakia
6883,Lights - Don't Go Home Without Me,4,,80,,1597,5842,Slovakia
6884,Arctic Monkeys - The World's First Ever Monster Truck Front Flip,1,,129,,5833,5833,Slovakia
6885,Marilyn Manson - KILL4ME,2,,189,,2940,5829,Slovakia
6886,6ix9ine - 93,1,,108,,5816,5816,Slovakia
6887,Tritonal - Untouchable,3,,62,,2305,5811,Slovakia
6888,Pil C - Taxikár,2,,97,,3506,5805,Slovakia
6889,Mumford & Sons - Beloved,1,,192,,5802,5802,Slovakia
6890,Drake - Peak,1,,141,,5800,5800,Slovakia
6891,Ben Cristovao - Naha,1,,175,,5798,5798,Slovakia
6892,Lil Wayne - Can't Be Broken,1,,140,,5789,5789,Slovakia
6893,Grimes - Medieval Warfare,3,,126,,2066,5782,Slovakia
6894,Tim Berg - Seek Bromance - Avicii Vocal Edit,1,,140,,5780,5780,Slovakia
6895,Avicii - I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,1,,141,,5774,5774,Slovakia
6896,Otis Redding - Stand by Me,4,,153,,1580,5765,Slovakia
6897,Pil C - Intro,2,,98,,3494,5763,Slovakia
6898,6ix9ine - DOOWEE,1,,110,,5750,5750,Slovakia
6899,Meghan Trainor - Dear Future Husband,4,,79,,1868,5740,Slovakia
6900,Zara Larsson - Ain't My Fault - R3hab Remix,3,,130,,2218,5735,Slovakia
6901,Carlos Vives - La Bicicleta,3,,185,,2779,5727,Slovakia
6902,Lil Wayne - Uproar,1,,145,,5723,5723,Slovakia
6903,Chris Brown - This Christmas,3,,79,,3059,5723,Slovakia
6904,Kontrafakt - JBMNT,5,,29,,1223,5709,Slovakia
6905,A Great Big World - Say Something,5,,27,,1322,5703,Slovakia
6906,DJ Khaled - To the Max,1,,74,,5693,5693,Slovakia
6907,Strapo - Tulák,4,,121,,1539,5687,Slovakia
6908,Shakira - Me Enamoré,2,,165,,2928,5679,Slovakia
6909,Ektor - Status,2,,136,,2999,5668,Slovakia
6910,Panic! At The Disco - Say Amen (Saturday Night),1,,114,,5657,5657,Slovakia
6911,Ingrid Michaelson - Afterlife,4,,83,,1588,5649,Slovakia
6912,Arctic Monkeys - Science Fiction,1,,135,,5639,5639,Slovakia
6913,Playboi Carti - Magnolia,2,,187,,2850,5625,Slovakia
6914,XXXTENTACION - Floor 555,1,,117,,5619,5619,Slovakia
6915,Green Day - Bang Bang,3,,118,,2204,5606,Slovakia
6916,Queen - Love Of My Life - Live At Rock In Rio,1,,191,,5604,5604,Slovakia
6917,filous - How Hard I Try,5,,144,,1231,5598,Slovakia
6918,Iron & Wine - Naked As We Came,5,,181,,1196,5598,Slovakia
6919,LANY - ILYSB,2,,130,,3025,5574,Slovakia
6920,John Mayer - XO,5,,135,,1239,5572,Slovakia
6921,BTS - Airplane pt.2,1,,132,,5566,5566,Slovakia
6922,Aminé - REEL IT IN,1,,176,,5557,5557,Slovakia
6923,Foals - My Number,4,,104,,1523,5556,Slovakia
6924,The Chainsmokers - Honest,1,,64,,5546,5546,Slovakia
6925,Cardi B - Drip,1,,113,,5545,5545,Slovakia
6926,David Bowie - Lazarus,2,,54,,3660,5543,Slovakia
6927,Selena Gomez - Only You,2,,153,,2943,5527,Slovakia
6928,OneRepublic - Future Looks Good,3,,118,,2148,5516,Slovakia
6929,Florida Georgia Line - Simple,1,,156,,5508,5508,Slovakia
6930,Avicii - Silhouettes - Original Radio Edit,1,,151,,5507,5507,Slovakia
6931,Queen - I Want To Break Free - Single Remix,1,,200,,5498,5498,Slovakia
6932,XXXTENTACION - $$$ - with Matt Ox,1,,121,,5486,5486,Slovakia
6933,Eminem - Arose,1,,143,,5483,5483,Slovakia
6934,Migos - BBO (Bad Bitches Only),1,,112,,5483,5483,Slovakia
6935,Lady Gaga - Diamond Heart,2,,83,,3245,5469,Slovakia
6936,Momo - Nepriatelia,2,,188,,2742,5464,Slovakia
6937,DJ Khaled - For Free,3,,112,,2016,5460,Slovakia
6938,Gleb - Radio Hit,1,,82,,5458,5458,Slovakia
6939,Lana Del Rey - Music To Watch Boys To,3,,55,,2889,5448,Slovakia
6940,J. Cole - Photograph,1,,155,,5445,5445,Slovakia
6941,Bradley Cooper - Alibi,1,,190,,5444,5444,Slovakia
6942,NERVO - It Feels,3,,50,,2754,5434,Slovakia
6943,Metro Boomin - Don't Come Out The House,1,,183,,5431,5431,Slovakia
6944,Sheen & Jickson - Karusel,1,,141,,5427,5427,Slovakia
6945,Arctic Monkeys - She Looks Like Fun,1,,143,,5420,5420,Slovakia
6946,The Mowgli's - I'm Good,3,,63,,2536,5419,Slovakia
6947,Lady Gaga - Dancin' In Circles,2,,88,,3192,5416,Slovakia
6948,Taylor Swift - Call It What You Want,1,,85,,5407,5407,Slovakia
6949,Bob Dylan - Must Be Santa,2,,174,,2902,5402,Slovakia
6950,Kim Cesarion - Undressed,4,,83,,1539,5396,Slovakia
6951,A$AP Rocky - Brotha Man,1,,160,,5394,5394,Slovakia
6952,Drake - Finesse,1,,158,,5383,5383,Slovakia
6953,Ariana Grande - better off,1,,138,,5382,5382,Slovakia
6954,Chantel Jeffries - Wait (Featuring Offset & Vory),1,,141,,5377,5377,Slovakia
6955,Drake - Is There More,1,,159,,5371,5371,Slovakia
6956,Ed Sheeran - Shape of You - Acoustic,2,,158,,2719,5370,Slovakia
6957,Lvcas Dope - Sorry,1,,197,,5370,5370,Slovakia
6958,Michael Bolton - White Christmas,2,,176,,2877,5369,Slovakia
6959,Fobia Kid - Sklapni,1,,199,,5357,5357,Slovakia
6960,DJ Wich - Tma,2,,146,,2992,5351,Slovakia
6961,A$AP Rocky - OG Beeper,1,,162,,5341,5341,Slovakia
6962,Big Sean - Moves,2,,129,,3035,5330,Slovakia
6963,Yzomandias - Aloha,1,,82,,5330,5330,Slovakia
6964,Logic - Contra,1,,115,,5329,5329,Slovakia
6965,Lady Gaga - Joanne,2,,95,,3026,5322,Slovakia
6966,2 Chainz - Bigger Than You,1,,163,,5319,5319,Slovakia
6967,Marcus & Martinus - One Flight Away,1,,88,,5292,5292,Slovakia
6968,"Rihanna - Yeah, I Said It",3,,103,,2066,5291,Slovakia
6969,"Amy Winehouse - Valerie - Live At BBC Radio 1 Live Lounge, London / 2007",5,,162,,1093,5290,Slovakia
6970,Linkin Park - Somewhere I Belong,1,,105,,5289,5289,Slovakia
6971,Migos - Supastars,1,,120,,5288,5288,Slovakia
6972,XXXTENTACION - Pain = BESTFRIEND,1,,130,,5279,5279,Slovakia
6973,Fall Out Boy - The Kids Aren't Alright,4,,102,,1525,5276,Slovakia
6974,The Weeknd - The Hills - Remix,3,,95,,2003,5273,Slovakia
6975,Lil Dicky - $ave Dat Money,3,,93,,1969,5261,Slovakia
6976,The Beatles - Come Together - Remastered 2009,3,,83,,2269,5257,Slovakia
6977,Nicki Minaj - Ganja Burn,1,,148,,5257,5257,Slovakia
6978,MØ - Sun In Our Eyes,1,,155,,5257,5257,Slovakia
6979,Majself - Znovu,1,,194,,5247,5247,Slovakia
6980,Samey - Mnkpd Skit,1,,141,,5241,5241,Slovakia
6981,Lady Gaga - Why Did You Do That?,1,,197,,5224,5224,Slovakia
6982,Nik Tendo - Mars,1,,166,,5222,5222,Slovakia
6983,XXXTENTACION - SMASH!,1,,132,,5219,5219,Slovakia
6984,"Perry Como - Medley: Caroling, Caroling / The First Noel / Hark! The Herald Angels Sing / Silent Night",1,,138,,5205,5205,Slovakia
6985,Jack & Jack - No One Compares To You,1,,200,,5202,5202,Slovakia
6986,Camila Cabello - All These Years,1,,121,,5200,5200,Slovakia
6987,AURORA - Half The World Away,4,,144,,1508,5190,Slovakia
6988,H16 - Každý Den,2,,183,,2726,5188,Slovakia
6989,Camila Cabello - Consequences,1,,122,,5173,5173,Slovakia
6990,Pil C - Vidím Jak Ich Jebe (Remastered),2,,108,,3184,5166,Slovakia
6991,Matoma - Old Thing Back,2,,37,,3210,5166,Slovakia
6992,Imagine Dragons - Roots,4,,125,,1352,5161,Slovakia
6993,Bastille - Quarter Past Midnight,1,,153,,5155,5155,Slovakia
